taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
1654823	unidentified Reptarenavirus	scientific name	unidentified reptarenavirus	unidentified Reptarenavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1654823	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;unidentified Reptarenavirus	;;;;;;;;family;;;species
1672381	Aurora borealis virus	scientific name	aurora borealis virus	Aurora borealis virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1672381	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aurora borealis virus	;;;;;;;;family;;;species
1672382	Hans Kompis virus	scientific name	hans kompis virus	Hans Kompis virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1672382	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Hans Kompis virus	;;;;;;;;family;;;species
1672383	Suri Vanera virus	scientific name	suri vanera virus	Suri Vanera virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1672383	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Suri Vanera virus	;;;;;;;;family;;;species
1938698	Gruetzi mitenand virus	scientific name	gruetzi mitenand virus	Gruetzi mitenand virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938698	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Gruetzi mitenand virus	;;;;;;;;family;;;species
1938699	Bis spoeter virus	scientific name	bis spoeter virus	Bis spoeter virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938699	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Bis spoeter virus	;;;;;;;;family;;;species
1938700	Kaltenbach virus	scientific name	kaltenbach virus	Kaltenbach virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938700	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Kaltenbach virus	;;;;;;;;family;;;species
1938701	Kuka mitae haeh virus	scientific name	kuka mitae haeh virus	Kuka mitae haeh virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938701	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Kuka mitae haeh virus	;;;;;;;;family;;;species
1938702	Keijut pohjoismaissa virus	scientific name	keijut pohjoismaissa virus	Keijut pohjoismaissa virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938702	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Keijut pohjoismaissa virus	;;;;;;;;family;;;species
1938918	S5-like reptarenavirus	scientific name	s5-like reptarenavirus	S5-like reptarenavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;1938918	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;S5-like reptarenavirus	;;;;;;;;family;;;species
2056255	Reptarenavirus sp.	scientific name	reptarenavirus sp.	Reptarenavirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2056255	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Reptarenavirus sp.	;;;;;;;;family;;;species
2301524	Peto jauhoksi virus	scientific name	peto jauhoksi virus	Peto jauhoksi virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2301524	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Peto jauhoksi virus	;;;;;;;;family;;;species
2301525	Hipoen jatkoon virus	scientific name	hipoen jatkoon virus	Hipoen jatkoon virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2301525	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Hipoen jatkoon virus	;;;;;;;;family;;;species
2301526	S10-like virus	scientific name	s10-like virus	S10-like virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2301526	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;S10-like virus	;;;;;;;;family;;;species
2447924	Aurora borealis virus 3	scientific name	aurora borealis virus 3	Aurora borealis virus 3	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447924	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aurora borealis virus 3	;;;;;;;;family;;;species
2447926	Kaltenbach virus 1	scientific name	kaltenbach virus 1	Kaltenbach virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447926	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Kaltenbach virus 1	;;;;;;;;family;;;species
2447927	Keijut pohjoismaissa virus 1	scientific name	keijut pohjoismaissa virus 1	Keijut pohjoismaissa virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447927	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Keijut pohjoismaissa virus 1	;;;;;;;;family;;;species
2447928	Hipoen jatkoon virus 1	scientific name	hipoen jatkoon virus 1	Hipoen jatkoon virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447928	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Hipoen jatkoon virus 1	;;;;;;;;family;;;species
2447929	Suri Vanera virus 1	scientific name	suri vanera virus 1	Suri Vanera virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447929	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Suri Vanera virus 1	;;;;;;;;family;;;species
2447932	University of Helsinki virus 3	scientific name	university of helsinki virus 3	University of Helsinki virus 3	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447932	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;University of Helsinki virus 3	;;;;;;;;family;;;species
2447933	Aurora borealis virus 4	scientific name	aurora borealis virus 4	Aurora borealis virus 4	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447933	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aurora borealis virus 4	;;;;;;;;family;;;species
2447934	Peto jauhoksi virus 1	scientific name	peto jauhoksi virus 1	Peto jauhoksi virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447934	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Peto jauhoksi virus 1	;;;;;;;;family;;;species
2447936	S2-like reptarenavirus	scientific name	s2-like reptarenavirus	S2-like reptarenavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447936	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;S2-like reptarenavirus	;;;;;;;;family;;;species
2447937	Kiva uusi kaarme virus 1	scientific name	kiva uusi kaarme virus 1	Kiva uusi kaarme virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447937	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Kiva uusi kaarme virus 1	;;;;;;;;family;;;species
2447938	Tavallinen suomalainen mies virus 1	scientific name	tavallinen suomalainen mies virus 1	Tavallinen suomalainen mies virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447938	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Tavallinen suomalainen mies virus 1	;;;;;;;;family;;;species
2447939	Suri Vanera virus 2	scientific name	suri vanera virus 2	Suri Vanera virus 2	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2447939	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Suri Vanera virus 2	;;;;;;;;family;;;species
2448017	Kuka mita hah virus 1	scientific name	kuka mita hah virus 1	Kuka mita hah virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2448017	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Kuka mita hah virus 1	;;;;;;;;family;;;species
2448018	Mista naita tulee virus 1	scientific name	mista naita tulee virus 1	Mista naita tulee virus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2448018	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Mista naita tulee virus 1	;;;;;;;;family;;;species
2448019	S7-like reptarenavirus	scientific name	s7-like reptarenavirus	S7-like reptarenavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2448019	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;S7-like reptarenavirus	;;;;;;;;family;;;species
2707725	Arabuta Snake virus-1	scientific name	arabuta snake virus-1	Arabuta Snake virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707725	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Arabuta Snake virus-1	;;;;;;;;family;;;species
2707726	Aramboia boa virus-1	scientific name	aramboia boa virus-1	Aramboia boa virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707726	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Aramboia boa virus-1	;;;;;;;;family;;;species
2707727	Frankfurter Strasse virus-1	scientific name	frankfurter strasse virus-1	Frankfurter Strasse virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707727	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Frankfurter Strasse virus-1	;;;;;;;;family;;;species
2707728	Porto Alegre virus-1	scientific name	porto alegre virus-1	Porto Alegre virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707728	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Porto Alegre virus-1	;;;;;;;;family;;;species
2707729	Saudades virus-1	scientific name	saudades virus-1	Saudades virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707729	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Saudades virus-1	;;;;;;;;family;;;species
2707730	Gaucho virus-1	scientific name	gaucho virus-1	Gaucho virus-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707730	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;Gaucho virus-1	;;;;;;;;family;;;species
2707731	University of Helsinki virus-2	scientific name	university of helsinki virus-2	University of Helsinki virus-2	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;1654822;2707731	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;unclassified Reptarenavirus;University of Helsinki virus-2	;;;;;;;;family;;;species
1223562	Golden Gate virus	scientific name	golden gate virus	Golden Gate virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052723;1223562	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus aurei;Golden Gate virus	;;;;;;;;family;;;no rank
1223561	CAS virus	scientific name	cas virus	CAS virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052724;1223561	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus californiae;CAS virus	;;;;;;;;family;;;no rank
1672384	Tavallinen suomalainen mies virus	scientific name	tavallinen suomalainen mies virus	Tavallinen suomalainen mies virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052725;1672384	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus commune;Tavallinen suomalainen mies virus	;;;;;;;;family;;;no rank
2447930	tavallinen suomalainen mies virus 2	scientific name	tavallinen suomalainen mies virus 2	tavallinen suomalainen mies virus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052725;2447930	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus commune;tavallinen suomalainen mies virus 2	;;;;;;;;family;;;no rank
1672385	University of Giessen virus	scientific name	university of giessen virus	University of Giessen virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052726;1672385	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus giessenae;University of Giessen virus	;;;;;;;;family;;;no rank
2447931	University of Giessen virus 1	scientific name	university of giessen virus 1	University of Giessen virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052726;2447931	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus giessenae;University of Giessen virus 1	;;;;;;;;family;;;no rank
2461343	University of Giessen virus 2	scientific name	university of giessen virus 2	University of Giessen virus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052726;2461343	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus giessenae;University of Giessen virus 2	;;;;;;;;family;;;no rank
2848326	University of Giessen virus 3	scientific name	university of giessen virus 3	University of Giessen virus 3	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052726;2848326	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus giessenae;University of Giessen virus 3	;;;;;;;;family;;;no rank
1303019	ROUT virus	scientific name	rout virus	ROUT virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052727;1303019	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus rotterdamense;ROUT virus	;;;;;;;;family;;;no rank
2848327	University of Helsinki virus 1	scientific name	university of helsinki virus 1	University of Helsinki virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653395;3052727;2848327	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Reptarenavirus;Reptarenavirus rotterdamense;University of Helsinki virus 1	;;;;;;;;family;;;no rank
2848071	SetPatVet virus 1	scientific name	setpatvet virus 1	SetPatVet virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052213;2848071	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus brazilense;SetPatVet virus 1	;;;;;;;;family;;;no rank
1672380	Haartman Institute snake virus	scientific name	haartman institute snake virus	Haartman Institute snake virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052214;1672380	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus haartmani;Haartman Institute snake virus	;;;;;;;;family;;;no rank
2447922	Haartman Institute snake virus 2	scientific name	haartman institute snake virus 2	Haartman Institute snake virus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052214;2447922	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus haartmani;Haartman Institute snake virus 2	;;;;;;;;family;;;no rank
2764090	Haartman Institute snake virus 1	scientific name	haartman institute snake virus 1	Haartman Institute snake virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052214;2764090	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus haartmani;Haartman Institute snake virus 1	;;;;;;;;family;;;no rank
2447916	Dante Muikkunen virus 1	scientific name	dante muikkunen virus 1	Dante Muikkunen virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052215;2447916	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus helvetiae;Dante Muikkunen virus 1	;;;;;;;;family;;;no rank
2847049	andere Heimat virus 1	scientific name	andere heimat virus 1	andere Heimat virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052216;2847049	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus patriae;andere Heimat virus 1	;;;;;;;;family;;;no rank
2447919	Old schoolhouse virus 2	scientific name	old schoolhouse virus 2	Old schoolhouse virus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052217;2447919	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus scholae;Old schoolhouse virus 2	;;;;;;;;family;;;no rank
2447920	Old schoolhouse virus 1	scientific name	old schoolhouse virus 1	Old schoolhouse virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052217;2447920	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus scholae;Old schoolhouse virus 1	;;;;;;;;family;;;no rank
2447921	Veterinary Pathology Zurich virus 1	scientific name	veterinary pathology zurich virus 1	Veterinary Pathology Zurich virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052218;2447921	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus turici;Veterinary Pathology Zurich virus 1	;;;;;;;;family;;;no rank
2447923	Veterinary Pathology Zurich virus 2	scientific name	veterinary pathology zurich virus 2	Veterinary Pathology Zurich virus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3052218;2447923	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus turici;Veterinary Pathology Zurich virus 2	;;;;;;;;family;;;no rank
3070918	big electron-dense squares virus 1	scientific name	big electron-dense squares virus 1	big electron-dense squares virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3060028;3070918	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus quadrati;big electron-dense squares virus 1	;;;;;;;;family;;;no rank
2970745	Universidad Nacional virus 1	scientific name	universidad nacional virus 1	Universidad Nacional virus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2169607;3060029;2970745	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Hartmanivirus;Hartmanivirus unni;Universidad Nacional virus 1	;;;;;;;;family;;;no rank
2116467	Wenling frogfish arenavirus 2	scientific name	wenling frogfish arenavirus 2	Wenling frogfish arenavirus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2560091;3051973;2116467	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Antennavirus;Antennavirus hirsutum;Wenling frogfish arenavirus 2	;;;;;;;;family;;;no rank
2587488	Salmon pescarenavirus 2	scientific name	salmon pescarenavirus 2	Salmon pescarenavirus 2	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2560091;3051974;2587488	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Antennavirus;Antennavirus salmonis;Salmon pescarenavirus 2	;;;;;;;;family;;;no rank
2587489	Salmon pescarenavirus 1	scientific name	salmon pescarenavirus 1	Salmon pescarenavirus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2560091;3051974;2587489	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Antennavirus;Antennavirus salmonis;Salmon pescarenavirus 1	;;;;;;;;family;;;no rank
2116466	Wenling frogfish arenavirus 1	scientific name	wenling frogfish arenavirus 1	Wenling frogfish arenavirus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;2560091;3051975;2116466	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Antennavirus;Antennavirus striale;Wenling frogfish arenavirus 1	;;;;;;;;family;;;no rank
3070921	Hailar virus	scientific name	hailar virus	Hailar virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;3044740;3060054;3070921	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Innmovirus;Innmovirus hailarense;Hailar virus	;;;;;;;;family;;;no rank
41118	Arenavirus sp.	scientific name	arenavirus sp.	Arenavirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;208898;11618;2852938;41118	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;unclassified Arenaviridae;Arenavirus;unclassified Arenavirus;Arenavirus sp.	;;;;;;;;family;;;;species
3095291	Ardenna-associated arenavirus	scientific name	ardenna-associated arenavirus	Ardenna-associated arenavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;208898;11618;2852938;3095291	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;unclassified Arenaviridae;Arenavirus;unclassified Arenavirus;Ardenna-associated arenavirus	;;;;;;;;family;;;;species
11621	Lassa virus GA391	scientific name	lassa virus ga391	Lassa virus GA391	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653394;2022411;3052310;11621	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Mammarenavirus;unclassified Mammarenavirus;Mammarenavirus lassaense;Lassa virus GA391	;;;;;;;;family;;;;no rank
11622	Lassa virus Josiah	scientific name	lassa virus josiah	Lassa virus Josiah	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151839;11617;1653394;2022411;3052310;11622	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Hareavirales;Arenaviridae;Mammarenavirus;unclassified Mammarenavirus;Mammarenavirus lassaense;Lassa virus Josiah	;;;;;;;;family;;;;no rank
