taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
2928985	Wufeng Chodsigoa smithii orthohantavirus 1	scientific name	wufeng chodsigoa smithii orthohantavirus 1	Wufeng Chodsigoa smithii orthohantavirus 1	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3431298;2928985	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus wufangense;Wufeng Chodsigoa smithii orthohantavirus 1	;;;;;;;;family;;;;no rank
2809528	Loanvirus sp.	scientific name	loanvirus sp.	Loanvirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501366;2788380;2809528	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Loanvirus;unclassified Loanvirus;Loanvirus sp.	;;;;;;;;family;;;;species
2818427	Mouyassue loanvirus	scientific name	mouyassue loanvirus	Mouyassue loanvirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501366;2788380;2818427	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Loanvirus;unclassified Loanvirus;Mouyassue loanvirus	;;;;;;;;family;;;;species
2818428	Ponan loanvirus	scientific name	ponan loanvirus	Ponan loanvirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501366;2788380;2818428	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Loanvirus;unclassified Loanvirus;Ponan loanvirus	;;;;;;;;family;;;;species
1744961	Brno virus	scientific name	brno virus	Brno virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501366;3052281;1744961	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Loanvirus;Loanvirus brunaense;Brno virus	;;;;;;;;family;;;;no rank
1283294	Longquan virus	scientific name	longquan virus	Longquan virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501366;3052282;1283294	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Loanvirus;Loanvirus longquanense;Longquan virus	;;;;;;;;family;;;;no rank
2605288	Sarawak mobatvirus	scientific name	sarawak mobatvirus	Sarawak mobatvirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;2555872;2605288	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;unclassified Mobatvirus;Sarawak mobatvirus	;;;;;;;;family;;;;species
2809574	Mobatvirus sp.	scientific name	mobatvirus sp.	Mobatvirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;2555872;2809574	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;unclassified Mobatvirus;Mobatvirus sp.	;;;;;;;;family;;;;species
1633187	Laibin virus	scientific name	laibin virus	Laibin virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052335;1633187	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus laibinense;Laibin virus	;;;;;;;;family;;;;no rank
2847821	Lena virus	scientific name	lena virus	Lena virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052336;2847821	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus lenaense;Lena virus	;;;;;;;;family;;;;no rank
660955	Nova virus	scientific name	nova virus	Nova virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052337;660955	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus novaense;Nova virus	;;;;;;;;family;;;;no rank
1841195	Quezon virus	scientific name	quezon virus	Quezon virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052338;1841195	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus quezonense;Quezon virus	;;;;;;;;family;;;;no rank
1303862	Xuan son virus	scientific name	xuan son virus	Xuan son virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3052339;1303862	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus xuansonense;Xuan son virus	;;;;;;;;family;;;;no rank
2304450	Dakrong virus	scientific name	dakrong virus	Dakrong virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3430914;2304450	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus dakrongense;Dakrong virus	;;;;;;;;family;;;;no rank
3052494	Orthohantavirus robinaense	scientific name	orthohantavirus robinaense	Orthohantavirus robinaense	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3430915;3052494	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus robinaense;Orthohantavirus robinaense	;;;;;;;;family;;;;no rank
2809905	Thottimvirus sp.	scientific name	thottimvirus sp.	Thottimvirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;2788578;2809905	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;unclassified Thottimvirus;Thottimvirus sp.	;;;;;;;;family;;;;species
2877510	Wenzhou Suncus murinus thottimvirus 1	scientific name	wenzhou suncus murinus thottimvirus 1	Wenzhou Suncus murinus thottimvirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;2788578;2877510	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;unclassified Thottimvirus;Wenzhou Suncus murinus thottimvirus 1	;;;;;;;;family;;;;species
3084937	Wufeng rodent thottimvirus 1	scientific name	wufeng rodent thottimvirus 1	Wufeng rodent thottimvirus 1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;2788578;3084937	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;unclassified Thottimvirus;Wufeng rodent thottimvirus 1	;;;;;;;;family;;;;species
467989	Imjin virus	scientific name	imjin virus	Imjin virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;3052788;467989	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;Thottimvirus imjinense;Imjin virus	;;;;;;;;family;;;;no rank
1980493	Thottapalayam virus	scientific name	thottapalayam virus	Thottapalayam virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;3052789;1980493	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;Thottimvirus thottapalayamense;Thottapalayam virus	;;;;;;;;family;;;;no rank
2116437	Hainan oriental leaf-toed gecko hantavirus	scientific name	hainan oriental leaf-toed gecko hantavirus	Hainan oriental leaf-toed gecko hantavirus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560079;2560212;3052728;2116437	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Repantavirinae;Reptillovirus;Reptillovirus hemidactyli;Hainan oriental leaf-toed gecko hantavirus	;;;;;;;;family;;;;no rank
135284	Hantavirus Ac1Hu	scientific name	hantavirus ac1hu	Hantavirus Ac1Hu	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;135284	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Ac1Hu	;;;;;;;;family;;;;;no rank
135286	Hantavirus Bu3Hu	scientific name	hantavirus bu3hu	Hantavirus Bu3Hu	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;135286	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Bu3Hu	;;;;;;;;family;;;;;no rank
135287	Hantavirus Pe4Hu	scientific name	hantavirus pe4hu	Hantavirus Pe4Hu	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;135287	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Pe4Hu	;;;;;;;;family;;;;;no rank
230897	Hantavirus Ce20	scientific name	hantavirus ce20	Hantavirus Ce20	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;230897	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Ce20	;;;;;;;;family;;;;;no rank
230898	Hantavirus Ce22	scientific name	hantavirus ce22	Hantavirus Ce22	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;230898	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Ce22	;;;;;;;;family;;;;;no rank
230899	Hantavirus Sa63	scientific name	hantavirus sa63	Hantavirus Sa63	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;230899	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus Sa63	;;;;;;;;family;;;;;no rank
230900	Hantavirus U89	scientific name	hantavirus u89	Hantavirus U89	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;374423;230900	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Central Plata virus;Hantavirus U89	;;;;;;;;family;;;;;no rank
31618	Hantavirus A9	scientific name	hantavirus a9	Hantavirus A9	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;31618	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus A9	;;;;;;;;family;;;;;species
37477	Prairie vole hantavirus	scientific name	prairie vole hantavirus	Prairie vole hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;37477	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Prairie vole hantavirus	;;;;;;;;family;;;;;species
37741	Hantavirus sp.	scientific name	hantavirus sp.	Hantavirus sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;37741	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus sp.	;;;;;;;;family;;;;;species
42356	Hantavirus Monongahela-1	scientific name	hantavirus monongahela-1	Hantavirus Monongahela-1	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;42356	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Monongahela-1	;;;;;;;;family;;;;;species
42357	Hantavirus Monongahela-2	scientific name	hantavirus monongahela-2	Hantavirus Monongahela-2	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;42357	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Monongahela-2	;;;;;;;;family;;;;;species
42358	Hantavirus Monongahela-3	scientific name	hantavirus monongahela-3	Hantavirus Monongahela-3	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;42358	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Monongahela-3	;;;;;;;;family;;;;;species
74944	Hantavirus AP111	scientific name	hantavirus ap111	Hantavirus AP111	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;74944	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus AP111	;;;;;;;;family;;;;;species
