event_date	genus	species	name	lat	lon	MNA	MNI	traps
2004-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	22	8	300
2004-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	20	3	300
2004-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	2	300
2004-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	12	4	300
2005-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2005-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2005-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	3	300
2005-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	8	300
2005-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	5	300
2005-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	3	300
2005-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	2	300
2005-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	16	2	300
2005-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	18	0	300
2005-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	32	0	300
2005-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	28	0	300
2005-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	20	0	300
2006-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	18	0	300
2006-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	19	0	300
2006-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	26	1	300
2006-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	3	300
2006-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	4	300
2006-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	20	6	300
2006-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	2	300
2006-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	16	2	300
2006-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	18	2	300
2006-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	22	1	300
2006-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	1	300
2006-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	15	1	300
2007-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	1	300
2007-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	1	300
2007-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	15	1	300
2007-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	1	300
2007-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	2	300
2007-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	1	300
2007-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	0	300
2007-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	1	300
2007-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	3	300
2007-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	2	300
2007-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	2	300
2007-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	0	300
2008-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	0	300
2008-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2008-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	19	3	300
2008-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	1	300
2008-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	2	300
2008-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	0	300
2008-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	1	300
2008-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	1	300
2008-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	2	300
2008-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	0	300
2008-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	0	300
2008-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	16	0	300
2009-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2009-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2009-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2009-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2009-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	1	300
2009-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2009-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2009-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	8	0	300
2009-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	1	300
2009-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	1	300
2009-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	3	300
2009-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	2	300
2010-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	2	300
2010-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	1	300
2010-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	4	300
2010-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	2	300
2010-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	2	300
2010-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	2	300
2010-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	1	300
2010-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	1	300
2010-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	1	300
2010-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	1	300
2010-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	2	300
2010-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	0	0	300
2011-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	0	0	300
2011-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2011-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2011-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	1	300
2011-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	2	300
2011-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	1	300
2011-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2011-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	1	0	300
2011-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2011-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2011-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2011-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2012-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	0	300
2012-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2012-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	8	0	300
2012-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2012-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2012-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	0	300
2012-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2012-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	0	300
2012-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2012-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	9	0	300
2012-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	7	0	300
2012-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2013-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	0	0	300
2013-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2013-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	1	300
2013-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	8	1	300
2013-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	10	1	300
2013-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2013-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2013-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	4	0	300
2013-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	3	0	300
2013-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2013-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	5	0	300
2013-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2014-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	1	0	300
2014-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	2	0	300
2014-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	6	0	300
2014-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	13	0	300
2014-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	12	0	300
2014-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	0	300
2014-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	11	3	300
2014-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	14	2	300
2014-09-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	15	3	300
2014-10-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	19	6	300
2014-11-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	19	5	300
2014-12-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	37	8	300
2015-01-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	30	10	300
2015-02-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	29	13	300
2015-03-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	21	12	300
2015-04-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	18	9	300
2015-05-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	19	9	300
2015-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	15	4	300
2015-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	16	6	300
1994-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	6	0	444
1994-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	35	5	444
1994-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	33	4	444
1994-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	15	0	444
1994-12-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	9	1	444
1995-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	5	2	444
1995-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	2	1	444
1995-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	11	1	444
1995-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	24	2	444
1995-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	18	2	444
1995-11-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	11	1	444
1996-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	8	0	444
1996-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	8	0	444
1996-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	24	0	444
1996-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	13	0	444
1996-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	12	0	444
1997-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	3	0	444
1997-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	2	0	444
1997-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	9	0	444
1997-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	10	0	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	7	0	444
1998-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	11	0	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	18	1	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	17	3	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	33	5	444
1998-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	22	4	444
1999-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	20	5	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	18	8	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	46	8	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	58	10	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	82	15	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	8	2	444
2000-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	13	3	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	19	2	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	11	1	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	9	1	444
2001-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	3	1	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	4	1	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	16	2	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	29	4	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	25	1	444
2001-11-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	17	1	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	13	3	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	10	3	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	11	2	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	13	6	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	21	4	444
2002-11-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	7	3	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	4	1	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	10	1	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	31	4	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	65	2	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	71	6	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	52	18	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	49	13	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	67	14	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	115	28	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	91	25	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	31	15	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	44	15	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	53	14	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	60	15	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	35	10	444
2006-06-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	33	8	444
2006-07-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	45	12	444
2006-08-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	76	11	444
2006-10-01	Peromyscus	Peromyscus maniculatus	Hesperus A, Colorado	37.22805	-108.0399333	23	8	444
1994-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	15	5	444
1994-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	24	0	444
1994-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	24	0	444
1994-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	7	0	444
1994-12-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	8	0	444
1995-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	7	0	444
1995-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	8	0	444
1995-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	13	0	444
1995-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	14	0	444
1995-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	20	0	444
1995-11-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	17	0	444
1995-12-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	7	0	444
1996-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	14	0	444
1996-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	11	0	444
1996-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	22	0	444
1996-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	21	0	444
1996-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	14	0	444
1997-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	6	1	444
1997-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	8	3	444
1997-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	15	0	444
1997-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	20	4	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	14	3	444
1998-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	25	6	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	25	8	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	28	8	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	39	9	444
1998-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	33	12	444
1999-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	39	18	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	42	14	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	65	19	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	59	13	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	72	19	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	30	3	444
2000-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	15	4	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	21	4	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	31	1	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	16	1	444
2001-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	7	2	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	7	1	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	17	1	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	23	6	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	29	5	444
2001-11-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	19	4	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	22	6	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	23	8	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	18	4	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	19	3	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	20	3	444
2002-11-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	10	2	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	5	2	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	11	2	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	30	2	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	52	4	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	67	5	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	32	12	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	50	24	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	69	22	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	108	25	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	94	22	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	21	10	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	30	11	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	37	10	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	59	12	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	41	13	444
