"rodent_record_id"	"date"	"taxonomic_level"	"genus"	"species"	"Locality"	"lat"	"lon"	"n_individuals"	"n_positive"
16628	"2018-11-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16629	"2018-11-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16630	"2018-11-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16631	"2018-11-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16632	"2018-11-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16633	"2018-11-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16634	"2018-11-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16635	"2018-11-01"	"genus"	"Grammomys"	"Grammomys sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16636	"2018-11-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16637	"2018-11-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16638	"2018-11-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16639	"2018-11-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16640	"2018-11-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16641	"2018-11-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16642	"2018-11-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16643	"2018-11-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16644	"2018-11-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16645	"2018-11-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16646	"2018-11-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16647	"2018-11-01"	"species"	"Montemys"	"Montemys delectorum"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16648	"2018-11-01"	"species"	"Mus"	"Mus minutoides"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16649	"2018-11-01"	"species"	"Mus"	"Mus musculus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16650	"2018-11-01"	"species"	"Mus"	"Mus triton"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16651	"2018-11-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16652	"2018-11-01"	"species"	"Otomys"	"Otomys angoniensis"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16653	"2018-11-01"	"genus"	"Otomys"	"Otomys sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16654	"2018-11-01"	"species"	"Pelomys"	"Pelomys fallax"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16655	"2018-11-01"	"species"	"Rattus"	"Rattus rattus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16656	"2018-11-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16657	"2018-11-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16658	"2018-11-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16659	"2018-11-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16660	"2018-11-01"	"genus"	"Steatomys"	"Steatomys sp."	"Muze"	"-7.67"	"31.56"	"0"	"0"
16661	"2018-11-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Muze"	"-7.67"	"31.56"	"0"	"0"
16662	"2016-07-01"	"species"	"Acomys"	"Acomys percivali"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16663	"2016-07-01"	"species"	"Acomys"	"Acomys muzei"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16664	"2016-07-01"	"species"	"Acomys"	"Acomys ngurui"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16665	"2016-07-01"	"species"	"Acomys"	"Acomys wilsoni"	"Ndelema"	"-5.43"	"38.00"	"5"	"0"
16666	"2016-07-01"	"genus"	"Acomys"	"Acomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16667	"2016-07-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16668	"2016-07-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16669	"2016-07-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16670	"2016-07-01"	"genus"	"Aethomys"	"Aethomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16671	"2016-07-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16672	"2016-07-01"	"species"	"Beamys"	"Beamys hindei"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16673	"2016-07-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16674	"2016-07-01"	"species"	"Crocidura"	"Crocidura hirta"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16675	"2016-07-01"	"species"	"Crocidura"	"Crocidura montis"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16676	"2016-07-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16677	"2016-07-01"	"species"	"Crocidura"	"Crocidura turba"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16678	"2016-07-01"	"genus"	"Crocidura"	"Crocidura sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16679	"2016-07-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16680	"2016-07-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16681	"2016-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16682	"2016-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16683	"2016-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16684	"2016-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16685	"2016-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Ndelema"	"-5.43"	"38.00"	"1"	"0"
16686	"2016-07-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16687	"2016-07-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16688	"2016-07-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16689	"2016-07-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16690	"2016-07-01"	"genus"	"Grammomys"	"Grammomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16691	"2016-07-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16692	"2016-07-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16693	"2016-07-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16694	"2016-07-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Ndelema"	"-5.43"	"38.00"	"1"	"0"
16695	"2016-07-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16696	"2016-07-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16697	"2016-07-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16698	"2016-07-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16699	"2016-07-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16700	"2016-07-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16701	"2016-07-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16702	"2016-07-01"	"species"	"Montemys"	"Montemys delectorum"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16703	"2016-07-01"	"species"	"Mus"	"Mus minutoides"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16704	"2016-07-01"	"species"	"Mus"	"Mus musculus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16705	"2016-07-01"	"species"	"Mus"	"Mus triton"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16706	"2016-07-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16707	"2016-07-01"	"species"	"Otomys"	"Otomys angoniensis"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16708	"2016-07-01"	"genus"	"Otomys"	"Otomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16709	"2016-07-01"	"species"	"Pelomys"	"Pelomys fallax"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16710	"2016-07-01"	"species"	"Rattus"	"Rattus rattus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16711	"2016-07-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16712	"2016-07-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16713	"2016-07-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16714	"2016-07-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16715	"2016-07-01"	"genus"	"Steatomys"	"Steatomys sp."	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16716	"2016-07-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Ndelema"	"-5.43"	"38.00"	"0"	"0"
16717	"2015-06-01"	"species"	"Acomys"	"Acomys percivali"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16718	"2015-06-01"	"species"	"Acomys"	"Acomys muzei"	"Ngana"	"-9.59"	"33.69"	"3"	"0"
16719	"2015-06-01"	"species"	"Acomys"	"Acomys ngurui"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16720	"2015-06-01"	"species"	"Acomys"	"Acomys wilsoni"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16721	"2015-06-01"	"genus"	"Acomys"	"Acomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16722	"2015-06-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16723	"2015-06-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16724	"2015-06-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16725	"2015-06-01"	"genus"	"Aethomys"	"Aethomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16726	"2015-06-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16727	"2015-06-01"	"species"	"Beamys"	"Beamys hindei"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16728	"2015-06-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16729	"2015-06-01"	"species"	"Crocidura"	"Crocidura hirta"	"Ngana"	"-9.59"	"33.69"	"2"	"0"
16730	"2015-06-01"	"species"	"Crocidura"	"Crocidura montis"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16731	"2015-06-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16732	"2015-06-01"	"species"	"Crocidura"	"Crocidura turba"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16733	"2015-06-01"	"genus"	"Crocidura"	"Crocidura sp."	"Ngana"	"-9.59"	"33.69"	"6"	"0"
16734	"2015-06-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16735	"2015-06-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16736	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16737	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16738	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16739	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16740	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16741	"2015-06-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16742	"2015-06-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16743	"2015-06-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16744	"2015-06-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16745	"2015-06-01"	"genus"	"Grammomys"	"Grammomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16746	"2015-06-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16747	"2015-06-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16748	"2015-06-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16749	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16750	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16751	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16752	"2015-06-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16753	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16754	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16755	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16756	"2015-06-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16757	"2015-06-01"	"species"	"Montemys"	"Montemys delectorum"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16758	"2015-06-01"	"species"	"Mus"	"Mus minutoides"	"Ngana"	"-9.59"	"33.69"	"2"	"1"
16759	"2015-06-01"	"species"	"Mus"	"Mus musculus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16760	"2015-06-01"	"species"	"Mus"	"Mus triton"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16761	"2015-06-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16762	"2015-06-01"	"species"	"Otomys"	"Otomys angoniensis"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16763	"2015-06-01"	"genus"	"Otomys"	"Otomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16764	"2015-06-01"	"species"	"Pelomys"	"Pelomys fallax"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16765	"2015-06-01"	"species"	"Rattus"	"Rattus rattus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16766	"2015-06-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16767	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Ngana"	"-9.59"	"33.69"	"2"	"0"
16768	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16769	"2015-06-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16770	"2015-06-01"	"genus"	"Steatomys"	"Steatomys sp."	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16771	"2015-06-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Ngana"	"-9.59"	"33.69"	"0"	"0"
16772	"2019-07-01"	"species"	"Acomys"	"Acomys percivali"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16773	"2019-07-01"	"species"	"Acomys"	"Acomys muzei"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16774	"2019-07-01"	"species"	"Acomys"	"Acomys ngurui"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16775	"2019-07-01"	"species"	"Acomys"	"Acomys wilsoni"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16776	"2019-07-01"	"genus"	"Acomys"	"Acomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16777	"2019-07-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Nguyami"	"-6.08"	"37.04"	"8"	"0"
16778	"2019-07-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16779	"2019-07-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16780	"2019-07-01"	"genus"	"Aethomys"	"Aethomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16781	"2019-07-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16782	"2019-07-01"	"species"	"Beamys"	"Beamys hindei"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16783	"2019-07-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16784	"2019-07-01"	"species"	"Crocidura"	"Crocidura hirta"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16785	"2019-07-01"	"species"	"Crocidura"	"Crocidura montis"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16786	"2019-07-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16787	"2019-07-01"	"species"	"Crocidura"	"Crocidura turba"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16788	"2019-07-01"	"genus"	"Crocidura"	"Crocidura sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16789	"2019-07-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16790	"2019-07-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16791	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16792	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16793	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16794	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16795	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16796	"2019-07-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16797	"2019-07-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16798	"2019-07-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Nguyami"	"-6.08"	"37.04"	"1"	"0"
16799	"2019-07-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16800	"2019-07-01"	"genus"	"Grammomys"	"Grammomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16801	"2019-07-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16802	"2019-07-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16803	"2019-07-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16804	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16805	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16806	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16807	"2019-07-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16808	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16809	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16810	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16811	"2019-07-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16812	"2019-07-01"	"species"	"Montemys"	"Montemys delectorum"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16813	"2019-07-01"	"species"	"Mus"	"Mus minutoides"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16814	"2019-07-01"	"species"	"Mus"	"Mus musculus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16815	"2019-07-01"	"species"	"Mus"	"Mus triton"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16816	"2019-07-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16817	"2019-07-01"	"species"	"Otomys"	"Otomys angoniensis"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16818	"2019-07-01"	"genus"	"Otomys"	"Otomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16819	"2019-07-01"	"species"	"Pelomys"	"Pelomys fallax"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16820	"2019-07-01"	"species"	"Rattus"	"Rattus rattus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16821	"2019-07-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16822	"2019-07-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16823	"2019-07-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16824	"2019-07-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16825	"2019-07-01"	"genus"	"Steatomys"	"Steatomys sp."	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16826	"2019-07-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Nguyami"	"-6.08"	"37.04"	"0"	"0"
16827	"2018-10-01"	"species"	"Acomys"	"Acomys percivali"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16828	"2018-10-01"	"species"	"Acomys"	"Acomys muzei"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16829	"2018-10-01"	"species"	"Acomys"	"Acomys ngurui"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16830	"2018-10-01"	"species"	"Acomys"	"Acomys wilsoni"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16831	"2018-10-01"	"genus"	"Acomys"	"Acomys sp."	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16832	"2018-10-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16833	"2018-10-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16834	"2018-10-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16835	"2018-10-01"	"genus"	"Aethomys"	"Aethomys sp."	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16836	"2018-10-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16837	"2018-10-01"	"species"	"Beamys"	"Beamys hindei"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16838	"2018-10-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16839	"2018-10-01"	"species"	"Crocidura"	"Crocidura hirta"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
16840	"2018-10-01"	"species"	"Crocidura"	"Crocidura montis"	"Nikwilo"	"-7.58"	"31.48"	"0"	"0"
