rodent_record_id	date	taxa	genus	clean_species	province	lat	long	family	result	lab_id
19393	2015-02-27	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4961
19394	2015-02-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4962
19395	2015-02-27	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4963
19396	2015-02-27	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4967
19397	2015-02-27	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4968
19398	2015-02-27	species	Graphiurus	Graphiurus murinus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4973
19399	2015-03-01	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 4995
19400	2015-03-01	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5011
19401	2015-03-01	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5012
19402	2015-03-01	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5015
19403	2015-05-12	species	Elephantulus	Elephantulus brachyrhynchus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5353
19404	2015-05-12	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5354
19405	2015-05-12	species	Elephantulus	Elephantulus brachyrhynchus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5355
19406	2015-05-12	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5356
19407	2015-07-12	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5525
19408	2015-09-15	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5934
19409	2015-09-15	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5935
19410	2015-09-15	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 5939
19411	2015-11-13	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12001
19412	2015-11-13	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12002
19413	2015-11-13	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12003
19414	2015-11-13	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12004
19415	2015-11-13	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12005
19416	2015-11-13	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12006
19417	2015-11-13	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12007
19418	2015-11-13	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12008
19419	2015-11-13	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12009
19420	2016-01-19	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12010
19421	2016-01-19	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12011
19422	2016-01-19	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12012
19423	2016-01-19	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12013
19424	2016-01-19	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12014
19425	2016-01-20	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12016
19426	2016-01-20	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12017
19427	2016-01-20	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12018
19428	2016-01-20	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12019
19429	2016-01-20	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12020
19430	2016-01-20	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12021
19431	2016-01-20	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12022
19432	2016-01-21	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12023
19433	2016-01-21	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12024
19434	2016-04-05	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12061
19435	2016-04-05	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12062
19436	2016-04-06	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12065
19437	2016-04-06	species	Graphiurus	Graphiurus murinus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12066
19438	2016-04-06	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12067
19439	2016-04-07	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12068
19440	2016-04-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12071
19441	2016-04-08	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12072
19442	2016-04-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12073
19443	2016-04-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12074
19444	2016-06-07	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12075
19445	2016-06-07	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12077
19446	2016-06-07	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12081
19447	2016-06-07	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12082
19448	2016-06-07	species	Acomys	Acomys selousi	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12083
19449	2016-06-08	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12084
19450	2016-06-08	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12085
19451	2016-06-08	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12086
19452	2016-06-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12087
19453	2016-06-09	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12088
19454	2016-06-09	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12089
19455	2016-06-10	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12090
19456	2016-09-06	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12132
19457	2016-09-06	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12133
19458	2016-09-06	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12134
19459	2016-09-06	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12137
19460	2016-09-06	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12138
19461	2016-09-07	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12139
19462	2016-09-07	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12140
19463	2016-09-07	species	Elephantulus	Elephantulus brachyrhynchus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12142
19464	2016-09-08	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12143
19465	2016-09-08	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12144
19466	2016-09-09	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12145
19467	2016-09-09	species	Acomys	Acomys selousi	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12146
19468	2016-09-09	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12147
19469	2016-09-09	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12148
19470	2016-09-09	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12149
19471	2016-09-09	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12151
19472	2016-11-10	species	Acomys	Acomys selousi	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12152
19473	2016-11-08	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12154
19474	2016-11-08	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12155
19475	2016-11-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12157
19476	2016-11-08	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12158
19477	2016-11-08	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12163
19478	2016-11-09	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12166
19479	2016-11-09	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12167
19480	2016-11-10	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12168
19481	2016-11-10	species	Mus	Mus minutoides	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12169
19482	2016-11-10	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12170
19483	2016-11-11	species	Mus	Mus minutoides	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12172
19484	2016-11-11	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12173
19485	2017-02-07	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12176
19486	2017-02-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12177
19487	2017-02-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12178
19488	2017-02-08	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12179
19489	2017-02-09	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12180
19490	2017-02-09	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12181
19491	2017-02-10	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12182
19492	2017-03-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12183
19493	2017-03-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12184
19494	2017-03-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12185
19495	2017-03-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12186
19496	2017-03-27	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12187
19497	2017-03-27	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12188
19498	2017-03-27	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12189
19499	2017-03-27	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12190
19500	2017-03-27	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12191
19501	2017-03-28	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12192
19502	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12193
19503	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12194
19504	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12195
19505	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12197
19506	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12198
19507	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12199
19508	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12200
19509	2017-03-28	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12201
19510	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12202
19511	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12203
19512	2017-03-28	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12204
19513	2017-03-28	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12205
19514	2017-03-28	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12206
19515	2017-03-28	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12207
19516	2017-03-29	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12209
19517	2017-03-29	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12210
19518	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12211
19519	2017-03-29	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12212
19520	2017-03-29	species	Crocidura	Crocidura hirta	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12213
19521	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12214
19522	2017-03-29	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12215
19523	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12216
19524	2017-03-29	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12217
19525	2017-03-29	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12218
19526	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12219
19527	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12220
19528	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12221
19529	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12222
19530	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12223
19531	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12224
19532	2017-03-29	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12225
19533	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12226
19534	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12227
19535	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12228
19536	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12229
19537	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12230
19538	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12231
19539	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12232
19540	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12233
19541	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12234
19542	2017-03-29	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12235
19543	2017-03-30	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12236
19544	2017-03-30	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12237
19545	2017-03-30	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12238
19546	2017-03-30	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12240
19547	2017-03-30	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12241
19548	2017-03-30	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12242
19549	2017-03-30	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12243
19550	2017-03-30	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12244
19551	2017-03-30	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12246
19552	2017-03-30	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12247
19553	2017-03-30	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12248
19554	2017-03-30	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12249
19555	2017-03-30	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12250
19556	2017-03-30	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12251
19557	2017-03-30	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12252
19558	2017-03-31	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12253
19559	2017-03-31	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12254
19560	2017-03-31	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12255
19561	2017-03-31	species	Graphiurus	Graphiurus murinus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12256
19562	2017-03-31	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12257
19563	2017-03-31	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12258
19564	2017-03-31	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12259
19565	2017-03-31	species	Steatomys	Steatomys krebsii	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12260
19566	2017-03-31	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12261
19567	2017-03-31	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12262
19568	2017-03-31	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12264
19569	2017-03-29	species	Lemniscomys	Lemniscomys rosalia	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12265
19570	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12266
19571	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12267
19572	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12268
19573	2017-03-29	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12269
19574	2017-03-30	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12270
19575	2017-03-30	species	Suncus	Suncus lixus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12271
19576	2017-03-30	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12272
19577	2017-03-30	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12273
19578	2017-03-30	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12274
19579	2017-05-16	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12275
19580	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12276
19581	2017-05-17	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12277
19582	2017-05-16	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12278
19583	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12279
19584	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12280
19585	2017-05-17	species	Suncus	Suncus lixus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12281
19586	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12282
19587	2017-05-17	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12283
19588	2017-05-19	species	Suncus	Suncus lixus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12284
19589	2017-05-16	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12289
19590	2017-05-16	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	1	UP 12291
19591	2017-05-16	genus	Aeothomys	Aeothomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12292
19592	2017-05-16	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12294
19593	2017-05-16	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12295
19594	2017-05-16	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12296
19595	2017-05-16	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12297
19596	2017-05-16	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12298
19597	2017-05-16	species	Mus	Mus minutoides	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12299
19598	2017-05-16	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12300
19599	2017-05-16	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12301
19600	2017-05-16	genus	Aeothomys	Aeothomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12302
19601	2017-05-16	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12303
19602	2017-05-16	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12304
19603	2017-05-16	species	Lemniscomys	Lemniscomys rosalia	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12305
19604	2017-05-16	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12306
19605	2017-05-16	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12307
19606	2017-05-17	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12310
19607	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12311
19608	2017-05-17	genus	Steatomys	Steatomys spp.	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12312
19609	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12313
19610	2017-05-17	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12314
19611	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12315
19612	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12316
19613	2017-05-17	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12317
19614	2017-05-17	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12318
19615	2017-05-17	species	Micaelamys	Micaelamys namaquensis	Limpopo	-24.5914	27.6258	Arenaviridae	0	UP 12319
