rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
24028,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24029,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24030,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24031,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24032,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24033,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24034,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24035,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24036,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24037,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24038,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24039,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24040,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24041,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24042,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24043,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24044,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24045,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24046,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24047,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24048,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24049,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24050,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24051,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24052,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24053,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24054,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24055,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24056,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24057,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24058,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24059,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24060,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24061,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24062,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24063,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24064,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24065,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24066,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24067,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24068,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24069,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24070,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24071,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24072,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24073,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24074,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24075,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24076,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24077,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24078,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24079,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24080,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24081,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24082,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24083,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24084,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24085,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24086,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24087,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24088,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24089,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24090,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24091,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24092,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24093,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24094,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24095,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24096,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24097,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24098,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24099,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24100,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24101,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24102,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24103,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24104,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24105,87,Mastomys natalensis,2008-12-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24106,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24107,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24108,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24109,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24110,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24111,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24112,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24113,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24114,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24115,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24116,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24117,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24118,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24119,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24120,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24121,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24122,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24123,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24124,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24125,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24126,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24127,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24128,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24129,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24130,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24131,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24132,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24133,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24134,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24135,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24136,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24137,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24138,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24139,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24140,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24141,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24142,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24143,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24144,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24145,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24146,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24147,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24148,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24149,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24150,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24151,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24152,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24153,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24154,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24155,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24156,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24157,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24158,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24159,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24160,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24161,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24162,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24163,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24164,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24165,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24166,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24167,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24168,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24169,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24170,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24171,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
24172,87,Mastomys natalensis,2008-12-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
