pathogen_record_id,associated_rodent_record_id,study_id,associatedTaxa,family,scientificName,assay,tested,positive,negative,number_inconclusive,note
34785,26592,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34786,26593,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34787,26594,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34788,26595,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34789,26596,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34790,26597,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34791,26598,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34792,26599,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34793,26600,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34794,26601,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34795,26602,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34796,26603,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34797,26604,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34798,26605,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34799,26606,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34800,26607,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34801,26608,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34802,26609,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34803,26610,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34804,26611,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34805,26612,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34806,26613,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34807,26614,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34808,26615,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34809,26616,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34810,26617,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34811,26618,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34812,26619,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34813,26620,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34814,26621,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34815,26622,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34816,26623,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34817,26624,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34818,26625,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34819,26626,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34820,26627,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34821,26628,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34822,26629,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34823,26630,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34824,26631,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34825,26632,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34826,26633,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34827,26634,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34828,26635,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34829,26636,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34830,26637,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34831,26638,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34832,26639,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34833,26640,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34834,26641,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34835,26642,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34836,26643,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34837,26644,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34838,26645,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34839,26646,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34840,26647,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34841,26648,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34842,26649,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34843,26650,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34844,26651,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34845,26652,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34846,26653,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34847,26654,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34848,26655,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34849,26656,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34850,26657,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34851,26658,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34852,26659,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34853,26660,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34854,26661,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34855,26662,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34856,26663,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34857,26664,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34858,26665,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34859,26666,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34860,26667,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34861,26668,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34862,26669,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34863,26670,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34864,26671,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34865,26672,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34866,26673,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34867,26674,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34868,26675,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34869,26676,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34870,26677,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34871,26678,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34872,26679,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34873,26680,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34874,26681,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34875,26682,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34876,26683,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34877,26684,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34878,26685,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34879,26686,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34880,26687,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34881,26688,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34882,26689,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34883,26690,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34884,26691,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34885,26692,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34886,26693,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34887,26694,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34888,26695,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34889,26696,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34890,26697,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34891,26698,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34892,26699,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34893,26700,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34894,26701,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34895,26702,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34896,26703,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34897,26704,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34898,26705,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34899,26706,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34900,26707,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34901,26708,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34902,26709,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34903,26710,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34904,26711,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34905,26712,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34906,26713,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34907,26714,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34908,26715,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34909,26716,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34910,26717,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34911,26718,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34912,26719,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34913,26720,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34914,26721,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34915,26722,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34916,26723,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34917,26724,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34918,26725,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34919,26726,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34920,26727,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34921,26728,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34922,26729,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34923,26730,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34924,26731,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34925,26732,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34926,26733,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34927,26734,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34928,26735,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34929,26736,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34930,26737,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34931,26738,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34932,26739,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34933,26740,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34934,26741,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34935,26742,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34936,26743,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34937,26744,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34938,26745,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34939,26746,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34940,26747,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,neg_uncertain
34941,26748,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34942,26749,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34943,26750,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34944,26751,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34945,26752,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34946,26753,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34947,26754,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34948,26755,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
34949,26756,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34950,26757,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34951,26758,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34952,26759,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34953,26760,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34954,26761,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34955,26762,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34956,26763,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34957,26764,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34958,26765,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34959,26766,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34960,26767,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34961,26768,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34962,26769,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34963,26770,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34964,26771,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34965,26772,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34966,26773,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34967,26774,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34968,26775,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34969,26776,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34970,26777,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34971,26778,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34972,26779,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34973,26780,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34974,26781,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34975,26782,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34976,26783,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34977,26784,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34978,26785,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34979,26786,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34980,26787,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34981,26788,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34982,26789,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34983,26790,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34984,26791,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34985,26792,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34986,26793,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34987,26794,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34988,26795,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34989,26796,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34990,26797,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34991,26798,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34992,26799,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34993,26800,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34994,26801,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34995,26802,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34996,26803,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
34997,26804,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34998,26805,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
34999,26806,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35000,26807,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35001,26808,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35002,26809,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35003,26810,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35004,26811,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35005,26812,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
35006,26813,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35007,26814,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35008,26815,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35009,26816,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35010,26817,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35011,26818,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35012,26819,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35013,26820,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35014,26821,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35015,26822,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35016,26823,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
35017,26824,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35018,26825,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35019,26826,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35020,26827,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35021,26828,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35022,26829,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35023,26830,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35024,26831,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35025,26832,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35026,26833,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35027,26834,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35028,26835,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
35029,26836,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35030,26837,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,neg_uncertain
35031,26838,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35032,26839,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35033,26840,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
35034,26841,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35035,26842,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35036,26843,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
35037,26844,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35038,26845,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35039,26846,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35040,26847,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35041,26848,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35042,26849,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
35043,26850,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35044,26851,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35045,26852,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
35046,26853,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
